id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38422256,Designer Apartment in Neubauobjekt!,205832270,K Eins Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.617343,Entire home/apt,999,25,21,2021-11-04,0.60,33,0,2,
38422899,Private room 12mn from city center,15171641,Andrea,,Moosach,48.18138,11.5302,Private room,117,1,8,2022-09-21,0.22,1,0,2,
38423107,helle & schöne Wohnung im zentralen Westend!!,22301056,Miriam,,Schwanthalerhöhe,48.13745,11.53968,Entire home/apt,500,2,0,,,1,363,0,
38424224,Sunny apartment near Olympiapark,30978867,Johannes,,Moosach,48.17949,11.52948,Entire home/apt,53,50,10,2020-03-08,0.27,1,0,0,
38426978,Schöne Wohnung mit top Lage zur Wiesn,99240323,Leo,,Moosach,48.18378,11.52781,Entire home/apt,250,2,0,,,1,84,0,
38433066,Clean house and friendly hosts,284060827,Rennitah,,Laim,48.13338,11.51402,Shared room,80,1,6,2019-10-17,0.16,1,98,0,
38444440,"Queensize Bed in Munich, quiet but good conected",31139764,Isabel,,Feldmoching-Hasenbergl,48.211,11.55036,Private room,143,1,8,2022-09-17,2.24,1,52,8,
38445887,Zentral! 5 Min. von der Theresienhöhe entfernt!,293076213,Jelena,,Sendling,48.12404,11.54053,Private room,131,1,50,2022-09-19,1.35,1,175,48,
38447260,Gemütliche Wohnung am Rotkreuzplatz,75258603,Anita,,Neuhausen-Nymphenburg,48.15499,11.53627,Entire home/apt,191,1,3,2019-10-06,0.08,1,74,0,
38447642,Perfect for Oktoberfest: Basic but clean & central,197671512,Ramona,,Altstadt-Lehel,48.13464,11.57897,Private room,373,2,0,,,1,90,0,
38448811,2 cozy rooms in Munich east near the ICM,49682835,Zweti,,Berg am Laim,48.12134,11.65131,Private room,244,1,6,2022-09-19,0.17,1,18,1,
38449679,Zimmer frei vom 10.09 bis zum 25.09.2019,57859714,Abd Ul Razak,,Milbertshofen-Am Hart,48.18089,11.55362,Private room,280,1,0,,,1,179,0,
38450388,"Comfortable room close to city centre,own toilet",53282112,Philipp,,Ludwigsvorstadt-Isarvorstadt,48.12674,11.55823,Private room,96,2,18,2022-05-28,0.49,1,79,3,
38451154,"BB at Munich 12 minutes to the ""Wies'n"".",202984832,Martine,,Hadern,48.11898,11.49108,Private room,130,1,0,,,1,62,0,
38454698,Your Dream Apartment in Historical Landmark,2503573,Kati,,Maxvorstadt,48.14767,11.57676,Entire home/apt,112,1,23,2022-08-06,0.63,3,0,18,
38457761,Lucky Lu - easy living Appartement,31891601,Valentina,,Berg am Laim,48.11929,11.64515,Entire home/apt,59,2,9,2022-09-19,0.25,1,104,3,
38457956,Close to center (~15 min) and newly renovated flat,16370178,Cathy,,Laim,48.14017,11.50964,Private room,75,3,5,2022-09-10,0.14,2,4,3,
38481971,bus zum übernachten,293432208,Heinrich,,Moosach,48.18555,11.52014,Entire home/apt,333,1,0,,,1,89,0,
38482186,Stilysh Apartment in Maxvorstadt with Balcony,8437627,Timo,,Maxvorstadt,48.1569,11.56284,Entire home/apt,218,3,11,2022-08-28,0.40,1,14,5,
38482782,Spacious rooms in best area with huge terrace,28852865,Martin,,Neuhausen-Nymphenburg,48.16352,11.51878,Private room,325,2,2,2019-10-07,0.06,1,82,0,
38483614,Biedermeier Zimmer,89547245,Jäger,,Ramersdorf-Perlach,48.07795,11.68178,Entire home/apt,500,2,0,,,1,363,0,
38483715,"Messe&U-Bahn nähe, Shopping mall",64760432,Wibowo,,Tudering-Riem,48.13091,11.69921,Private room,74,1,63,2022-09-17,1.73,1,46,12,
38485631,Private room - 20 min  direct to Oktoberfest,43120296,Valery,,Ramersdorf-Perlach,48.09412,11.64502,Private room,80,5,0,,,1,81,0,
38487226,Oktoberfest/Expo Real 58sqm stylish apartment,120925400,Angela,,Berg am Laim,48.11806,11.63944,Entire home/apt,242,2,9,2021-04-28,0.25,1,0,0,
38490928,"Ruhiges Zimmer München, Garten, Nähe Oktoberfest",3815186,Samira,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.097530364990234,11.531089782714844,Private room,133,1,23,2022-08-21,0.95,1,75,14,
38502532,COZY APARTMENT CLOSE TO THE CITY,293604858,Helmut,,Au-Haidhausen,48.13457,11.59355,Entire home/apt,60,2,11,2020-10-19,0.30,1,0,0,
38503018,Beautiful room in the city centre,273915535,Janina,,Au-Haidhausen,48.13555,11.59675,Private room,130,1,1,2021-06-17,0.06,2,0,0,
38509715,"Central and lovely, only 5 min to center Station",293674268,Koko,,Neuhausen-Nymphenburg,48.15257,11.53639,Entire home/apt,92,4,41,2022-08-15,1.12,1,0,14,
38509737,"Room with view to the ""Englischer Garten""",169728539,Johannes,,Schwabing-Freimann,48.16593,11.60149,Entire home/apt,113,2,9,2022-09-18,2.81,1,97,9,
38511179,"Gemütliche 1,5 Zimmer Wohnung Zentrumsnah",60068196,Franziska,,Sendling-Westpark,48.11512,11.53342,Entire home/apt,100,5,5,2021-07-03,0.14,1,0,0,
38513406,Beautiful Apartment in great location,7696619,Tilmann,,Au-Haidhausen,48.13209,11.59823,Private room,90,1,3,2019-12-02,0.08,1,0,0,
38529430,[1-4] Gesellige Unterkunft 5 Minuten von der Wiesn,254350209,Bernhard,,Schwanthalerhöhe,48.137,11.54536,Private room,173,2,1,2022-09-19,1,10,355,1,
38532134,Beautiful Apartment next to English Garden,40214178,Sonja,,Schwabing-Freimann,48.15797,11.58166,Entire home/apt,100,14,2,2020-06-07,0.05,1,0,0,
38532953,"Schlafen im Camper, Duschen in der Wohnung",33725537,Julian,,Schwabing-West,48.17018,11.56628,Entire home/apt,70,1,0,,,1,76,0,
38533259,YOUR CENTRAL HOME IN THE ❤️OF MUNICH!,293900243,Alberto,,Maxvorstadt,48.14826,11.57524,Entire home/apt,144,2,0,,,1,0,0,
38533388,CHARMING MUNICH APARTMENT WITH A GREAT VIEW,293901204,Jonathan,,Obergiesing,48.11192,11.58296,Entire home/apt,144,2,0,,,1,0,0,
38534819,Wonderful Apartment /Leopoldstraße/Schwabing,42590811,Edriss,,Schwabing-Freimann,48.17451,11.58574,Entire home/apt,300,2,0,,,1,89,0,
38536699,MUNICH - STYLISH APARTMENT IN THE HEART OF MUNICH,293927552,Kilian,,Ludwigsvorstadt-Isarvorstadt,48.12985,11.57706,Entire home/apt,90,2,2,2019-09-28,0.05,1,0,0,
38541483,Cozy Apartment in the Heart of Munich,293959693,Yevgeny,,Sendling,48.11724,11.54738,Entire home/apt,70,5,55,2022-04-29,1.51,1,0,10,
38544328,Lovely Studio close to Olympiapark and Subway,294015435,Vicente,,Schwabing-West,48.1728,11.56076,Entire home/apt,192,2,8,2022-08-28,0.22,2,109,5,
38546082,Designerwohnung: 2019 renoviert; Wiesenanbindung,294066004,Ariane,,Bogenhausen,48.15573,11.63129,Entire home/apt,105,7,10,2022-08-13,0.28,1,0,7,
38546173,Ruhige 2 Raum Wohnung+Oktoberfest: 25 Min+Garage,2576036,Stefanie,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08714,11.48961,Entire home/apt,165,2,3,2019-10-05,0.08,1,10,0,
38548371,"2 Zimmer, ruhige Lage, mit MVV 45 Min. zur Wiesn",215701313,Wolfgang,,Tudering-Riem,48.10423,11.66769,Private room,120,2,0,,,1,351,0,
38549182,Cozy room with a great view,9604084,Julien,,Neuhausen-Nymphenburg,48.15257,11.52925,Private room,30,1,1,2019-09-19,0.03,1,0,0,
38549198,Neben dem Olympiapark,56881873,Tanja,,Schwabing-West,48.17024,11.5622,Private room,47,2,5,2020-02-27,0.14,1,46,0,
38549712,In der näher vom Prinzregentenplatz,31157201,Érika,,Bogenhausen,48.14036,11.61097,Private room,72,2,73,2022-08-22,1.98,1,3,30,
38558410,Cozy apartment studio in the center of Munich,190842543,Anne,,Schwabing-West,48.1663,11.56613,Entire home/apt,110,3,53,2022-08-18,1.45,1,8,14,
38559262,TRANQUIL HOME IN CENTRAL LOCATION,294207143,Jenny,,Au-Haidhausen,48.13065,11.59617,Entire home/apt,96,2,6,2020-01-03,0.17,1,0,0,
38561151,Lovely Two Room Apartment In The Center,35682270,Sabine,,Maxvorstadt,48.14736,11.55988,Entire home/apt,240,3,0,,,1,15,0,
38562519,Gesamte Etage im Hostel für Gruppen,180847471,Ute,,Tudering-Riem,48.13361,11.66802,Private room,769,2,16,2022-09-11,0.45,1,126,10,
38564860,Cozy Room during Oktoberfest,22427623,Bianca,,Maxvorstadt,48.15691,11.56304,Private room,140,1,1,2019-09-13,0.03,1,359,0,
38574705,Charmante offene Wohnung in U-Bahn Nähe,26314201,Anuschka,,Hadern,48.1145,11.47897,Entire home/apt,117,2,19,2022-08-27,0.52,1,1,5,
38577378,Süßes Zimmer direkt am englischen Garten,294346740,Verena,,Schwabing-Freimann,48.16393,11.59631,Private room,50,2,51,2022-09-13,1.39,1,19,17,
38587213,MODERN HOME IN TRANQUIL NEIGHBORHOOD,294453176,Vit,,Milbertshofen-Am Hart,48.20333,11.58063,Entire home/apt,72,2,9,2019-12-19,0.25,1,0,0,
38587585,Charmante Altbauwohnung bei Schloss Nymphenburg,28801234,Anna,,Neuhausen-Nymphenburg,48.15564,11.50762,Entire home/apt,267,2,1,2020-02-03,0.03,1,14,0,
38592859,Cozy Room near Oktoberfest,153278972,Vincent,,Maxvorstadt,48.15093,11.56697,Private room,120,1,10,2022-09-19,0.28,1,48,1,
38594519,MUNICH - THE CITY OF CULTURAL ARTIFACTS,294505344,Markus,,Schwabing-Freimann,48.17409,11.58666,Entire home/apt,78,2,2,2019-10-06,0.06,1,0,0,
38600541,Charmantes Zimmer in Gartenwohnung Schwabing,173623328,Lisa,,Schwabing-Freimann,48.16193,11.58329,Private room,70,2,2,2019-10-01,0.05,1,0,0,
38608605,Nice flat close to everything!,260784559,Danijela,,Obergiesing,48.11929,11.58541,Private room,100,2,4,2022-05-13,0.11,1,0,1,
38609453,Nice Rooftop Apartment next to Oktoberfest Wiesn,27662645,Markus,,Schwanthalerhöhe,48.13764,11.5471,Entire home/apt,890,1,0,,,1,363,0,
38610203,Spacious room with large kitchen in central Munich,294819684,Daniel,,Schwabing-West,48.17605,11.57204,Private room,160,2,45,2022-09-11,1.23,1,4,19,
38614652,Anna’s Apartment,250162592,Anna,,Laim,48.13633,11.48699,Entire home/apt,125,2,3,2021-10-02,0.24,1,0,1,
38615038,Beautiful Apartment 2 min. near Oktoberfest !,19735759,Angelica,,Schwanthalerhöhe,48.13594,11.54755,Entire home/apt,377,1,5,2019-10-06,0.14,1,7,0,
38619820,Private room & bathroom in perfect location,8623011,Anette,,Sendling-Westpark,48.12037,11.52877,Private room,35,2,3,2019-12-01,0.08,2,0,0,
38620243,Isar-View Appartement,24441488,Caroline,,Ludwigsvorstadt-Isarvorstadt,48.12141,11.56203,Entire home/apt,90,5,2,2020-08-16,0.05,1,0,0,
38622383,Luxury Apt for 4 in Haidhausen nr Rosenheimerplatz,19655237,Raj,,Au-Haidhausen,48.12678,11.59614,Entire home/apt,271,3,32,2022-09-21,0.89,1,216,17,
38630688,Moderne Wohnung im Stadtzentrum,55434718,Hendrik,,Schwabing-Freimann,48.15793,11.58324,Entire home/apt,52,1,4,2021-07-31,0.27,1,0,0,
38634064,Du wirst wieder kommen,295081575,Aldona Teresa,,Ramersdorf-Perlach,48.10764,11.62092,Private room,60,2,6,2021-11-29,0.16,1,0,1,
38635058,big and cozy apartment in Munich,4476429,Amit,,Neuhausen-Nymphenburg,48.14664,11.51506,Entire home/apt,90,5,7,2021-02-27,0.19,1,0,0,
38635637,Great Apartment in Nymphenburg Neigbourhood,8202918,Lena,,Neuhausen-Nymphenburg,48.158,11.54168,Entire home/apt,57,6,2,2021-07-25,0.13,1,0,0,
38637055,Private bedroom in the center of Munich,99349226,Pauline,,Schwabing-West,48.16255,11.57194,Private room,90,4,4,2021-09-12,0.11,1,74,0,
38637476,Spacious Studio in residence.,294576531,Ayman,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09498,11.53057,Entire home/apt,300,1,0,,,1,365,0,
38658270,Lovely apartment close to city center,11681535,Lea,,Neuhausen-Nymphenburg,48.16225,11.53975,Entire home/apt,223,2,3,2022-08-21,0.08,1,1,1,
38665837,Frisch renoviertes 2-Zimmer Apartment in Isarnähe,8135986,Christian,,Au-Haidhausen,48.12751,11.59058,Entire home/apt,200,180,1,2021-11-16,0.10,1,249,1,
38668431,Über den Dächern von Schwabing,75633016,Angelika,,Schwabing-West,48.16615,11.57059,Private room,111,1,1,2019-10-06,0.03,1,288,0,
38669265,"Bright, classy, convenient and cozy apartment",4501653,Laura,,Schwabing-West,48.16934,11.57247,Entire home/apt,117,2,5,2022-08-19,0.43,1,28,5,
38669699,"sunny flat with terrasse, 10 min to city center",22095184,Artur,,Bogenhausen,48.15099,11.62115,Entire home/apt,104,8,38,2022-08-29,1.04,1,203,9,
38670106,Heimeranplatz/Westpark stay in the Heart of Munich,2198066,Immi,,Sendling-Westpark,48.12809,11.53152,Private room,75,2,4,2022-08-22,0.11,1,1,1,
38670631,Ruhige Wohnung in der Maxvorstadt,32514773,Chrissi,,Maxvorstadt,48.15436,11.57276,Entire home/apt,150,2,0,,,1,0,0,
38672590,Ideal Flat for Oktoberfest,294200658,Heike,,Pasing-Obermenzing,48.1593,11.44909,Entire home/apt,177,1,96,2022-09-15,2.64,1,80,48,
38682705,Eigenes Zimmer in gemeinsam genutzter Wohnung,20422952,Tanja,,Neuhausen-Nymphenburg,48.15859,11.53991,Private room,80,1,10,2022-09-21,0.27,1,81,1,
38685812,CHARMING STUDIO - CLOSE TO HOTSPOTS OF MUNICH,295620083,Katja,,Ludwigsvorstadt-Isarvorstadt,48.12948,11.55851,Entire home/apt,108,2,1,2020-03-09,0.03,1,0,0,
38695316,Moderne 2-Zimmer Wohnung am Rotkreuzplatz,251508480,Maximilian,,Neuhausen-Nymphenburg,48.15645,11.53896,Entire home/apt,89,3,21,2022-05-02,0.58,1,3,5,
38695826,Zentrales 150m² Loft über den Dächern Münchens,42401783,Julia,,Au-Haidhausen,48.12656792867198,11.590715538367546,Entire home/apt,1486,1,25,2022-09-20,0.69,1,348,8,
38700193,MODERN APARTMENT IN IDEAL PLACE TO ENJOY THE CITY!,295870163,Florian,,Neuhausen-Nymphenburg,48.1466,11.52794,Entire home/apt,168,2,0,,,1,0,0,
38715347,"Mitten in Schwabing, 10 min zum Marienplatz!",289072269,Leo,,Schwabing-West,48.15969,11.56488,Entire home/apt,200,2,59,2022-09-15,1.62,1,7,12,
38718701,Gemütliches Zimmer in Solln inkl. Shuttleservice,296062921,Fabian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07487,11.50911,Private room,100,1,1,2019-09-20,0.03,1,176,0,
38719387,"1,5 Zimmer Appartement, zentral, 5 Min. zur Wiesn",39904337,Daniel,,Ludwigsvorstadt-Isarvorstadt,48.12632,11.5569,Entire home/apt,175,2,2,2022-09-12,2,1,214,2,
38723949,1-Room Apartment (5 min walking to Oktoberfest),87734285,Theresa,,Sendling,48.12348277846049,11.54486253846513,Entire home/apt,220,3,2,2019-09-25,0.05,1,6,0,
38725910,"Top Lage, hell und ruhig",251498968,Sarah Viktoria,,Schwabing-West,48.1587,11.569,Private room,58,1,15,2022-06-26,0.41,1,0,13,
38736933,STAY IN THE HEART OF MUNICH,296238874,Anna-Theresa,,Maxvorstadt,48.14753,11.56093,Entire home/apt,96,2,0,,,1,0,0,
38741748,※ Eddy's Rest & Relax - Neuhausen ※ 9 Guests ※ 3BR,7901771,Thomas,,Neuhausen-Nymphenburg,48.15206,11.53658,Entire home/apt,1033,2,68,2022-08-29,1.86,11,308,27,
38743332,Kleines Studio Apartment an der Isar,20984446,Mai,,Au-Haidhausen,48.12076,11.57561,Entire home/apt,200,2,3,2022-03-11,0.08,1,0,2,
38744100,Schöne 2 Zimmer Wohnung in Isar Nähe,296284274,Daniel,,Au-Haidhausen,48.12784,11.5897,Entire home/apt,396,3,16,2021-10-31,0.44,1,100,2,
38744925,Zentrale Wohnung in München Nähe Ostbahnhof,296290330,Silke,,Berg am Laim,48.128,11.61328,Entire home/apt,200,1,2,2022-08-21,0.55,1,148,2,
38746270,Im Herzen Sendlings,91128077,Eva Pauline,,Sendling,48.12375,11.54723,Entire home/apt,65,2,5,2019-10-13,0.14,1,0,0,
38753904,Central Studio-Apartment with green sun terrace,21093076,Joern,,Schwabing-West,48.16443,11.56568,Entire home/apt,195,3,11,2022-09-12,0.31,4,88,9,
38756691,10 min by underground to the Oktoberfest,296382052,Dominik,,Hadern,48.1198,11.48417,Entire home/apt,152,3,16,2022-08-21,0.44,1,9,5,
38756879,BIG CITY LIFE IN MUNICH!,296383622,Antonino Simone,,Bogenhausen,48.14357,11.6162,Entire home/apt,120,2,1,2019-09-29,0.03,1,0,0,
38766500,Spacious flat for two,10586962,Mehdi,,Schwabing-West,48.16427,11.5644,Entire home/apt,60,14,0,,,1,0,0,
38766931,ARTFUL ROOF TERRACE APARTMENT IN CENTRE OF MUNICH!,296452552,Christian,,Maxvorstadt,48.1506,11.55502,Entire home/apt,132,2,0,,,1,0,0,
38767055,Room (2 Person max) in big House for Oktoberfest,296467452,Sebastian,,Untergiesing-Harlaching,48.09058,11.56322,Private room,89,4,3,2019-10-06,0.08,1,78,0,
38788014,Designer Apartment Haidhausen,1219893,Katharina,,Au-Haidhausen,48.12978,11.59478,Entire home/apt,54,30,0,,,1,255,0,
38788785,Beautiful Apartment in München,277716919,Sherzod,,Ramersdorf-Perlach,48.10504997090596,11.625854475469733,Entire home/apt,350,1,3,2022-08-27,2.57,1,84,3,
38795195,Perfekte Alternativunterkunft zum Oktoberfest,260126776,Malik,,Moosach,48.17494,11.51981,Private room,90,2,1,2022-08-20,0.91,1,176,1,
38795952,Oktoberfest Wiesn Camp Lodge Munich,20522666,My Molo GmbH,,Tudering-Riem,48.14588,11.66928,Entire home/apt,109,2,0,,,2,11,0,
38796528,OKTOBERFEST WIESN CAMP LODGE MÜNCHEN,20522666,My Molo GmbH,,Tudering-Riem,48.14474,11.66934,Entire home/apt,109,2,1,2019-10-06,0.03,2,352,0,
38798564,Gemütliches Holzwohnfass im Grünen - München West,20594618,Stephan,,Neuhausen-Nymphenburg,48.16474,11.50862,Entire home/apt,138,2,20,2022-08-04,0.55,4,189,4,
